,inv_num,date_year,date_winter,date_month,date_Monday,date_Saturday,date_Sunday,date_Thursday,date_Tuesday,date_Wednesday,date_morning,date_afternoon,date_evening,loc_latitude,loc_longitude,loc_North York,loc_Scarborough,loc_Toronto and East York,loc_Bay Street Corridor (76),loc_Rouge (131),loc_Waterfront Communities-The Island (77),loc_West Humber-Clairville (1),loc_Wexford/Maryvale (119),loc_Woburn (137),loc_dundas,loc_steeles,loc_finch,loc_lawrence,loc_lake shore,loc_queen,loc_clair,loc_sheppard,loc_bloor,loc_gardiner,loc_victoria,loc_don mills,loc_don valley,loc_king,env_no_traffic_control,env_intersection,env_major_arterial,env_daylight,env_precipitation,inv_cyclist,inv_pedestrian,inv_automobile,inv_passenger,inv_injury_level,inv_fatal_acc,cau_normal,cau_inattentive,cau_driving_properly,cau_failed_to_yield_row,cau_speeding,cau_agressive_driv,cau_going_ahead,cau_turning_left
13745,2,2016,1,12,0,0,0,0,1,0,0,0,1,43.638888,-79.427333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5.4,0,1,1,0,0,0,1,0,1,0,0,0,0,1
13746,2,2016,1,12,0,0,0,0,1,0,0,0,1,43.638888,-79.427333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5.4,0,1,1,0,2,0,0,1,0,0,0,0,0,0
13747,3,2016,1,12,0,0,0,0,1,0,0,0,1,43.653231,-79.375102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.4,0,1,1,0,0,0,1,0,1,0,0,0,1,0
13748,3,2016,1,12,0,0,0,0,1,0,0,0,1,43.653231,-79.375102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.4,0,1,1,0,1,0,1,0,0,0,0,0,0,0
13749,3,2016,1,12,0,0,0,0,1,0,0,0,1,43.653231,-79.375102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.4,0,1,1,0,2,0,1,0,0,0,0,0,0,0
13750,2,2016,1,12,0,0,0,0,1,0,0,0,0,43.675257,-79.320285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,0,1,1,0,0,0,0,1,0,1,0,1,0,1
13751,2,2016,1,12,0,0,0,0,1,0,0,0,0,43.675257,-79.320285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,0,1,1,0,2,0,1,0,0,0,0,1,0,0
13752,2,2016,1,12,0,0,0,0,1,0,0,0,0,43.675265,-79.320262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,0,1,1,0,2,0,1,0,0,0,0,1,0,0
13753,2,2016,1,12,0,0,0,0,1,0,0,0,0,43.675265,-79.320262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,0,1,1,0,0,0,0,1,0,1,0,1,0,1
13754,1,2016,1,12,0,0,0,0,0,0,0,0,0,43.773932,-79.183063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,1,0,2,0,0,0,0,0,1,1,1,0
13755,2,2016,1,12,0,0,1,0,0,0,0,1,0,43.703303,-79.491756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,14.4,0,0,1,1,2,0,1,0,0,0,0,0,1,0
13756,2,2016,1,12,0,0,1,0,0,0,0,1,0,43.703303,-79.491756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,14.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13757,1,2016,1,12,1,0,0,0,0,0,0,0,0,43.637873,-79.448924,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,0,2,0,0,0,0,0,1,1,1,0
13758,2,2016,1,12,1,0,0,0,0,0,0,0,0,43.660491,-79.370273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13759,2,2016,1,12,1,0,0,0,0,0,0,0,0,43.660491,-79.370273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
13760,2,2016,1,12,0,0,0,0,1,0,0,1,0,43.81116,-79.290668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
13761,2,2016,1,12,0,0,0,0,1,0,0,1,0,43.81116,-79.290668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,3,1,1,0,0,0,0,0,0,0
13762,2,2017,0,8,0,0,0,0,1,0,1,0,0,43.801741,-79.294254,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
13763,2,2017,0,6,0,0,0,0,0,0,0,1,0,43.676146,-79.494518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,1,0,3,1,1,0,1,0,0,0,1,0
13764,2,2017,0,9,0,0,0,0,0,1,0,0,1,43.685328,-79.293407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
13765,2,2017,0,8,0,0,0,0,1,0,1,0,0,43.801741,-79.294254,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,1,0,0
13766,2,2017,0,9,0,0,0,0,0,1,0,0,1,43.685328,-79.293407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0,2,0,1,0,1,0,0,0,1,0
13767,3,2017,0,8,0,0,0,0,0,1,1,0,0,43.660643,-79.354686,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0,0,1,0,2,0,1,0,0,0,0,1,1,0
13768,3,2017,0,8,0,0,0,0,0,1,1,0,0,43.660643,-79.354686,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
13769,3,2017,0,8,0,0,0,0,0,1,1,0,0,43.660643,-79.354686,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
13770,2,2017,0,8,0,0,0,1,0,0,0,0,1,43.803004,-79.194843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,3,1,0,0,0,0,0,0,1,0
13771,2,2017,0,8,0,0,0,1,0,0,0,0,1,43.803004,-79.194843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
13772,5,2017,0,8,0,0,0,0,0,0,0,0,0,43.801318,-79.404666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13773,5,2017,0,8,0,0,0,0,0,0,0,0,0,43.801318,-79.404666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
13774,5,2017,0,8,0,0,0,0,0,0,0,0,0,43.801318,-79.404666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,1,2,0,1,0,1,0,0,1,0,0
13775,2,2017,0,6,0,0,0,0,0,0,0,1,0,43.676146,-79.494518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
13776,5,2017,0,8,0,0,0,0,0,0,0,0,0,43.801318,-79.404666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,1,1,0,1,0,1,0,0,1,1,0
13777,5,2017,0,8,0,0,0,0,0,0,0,0,0,43.801318,-79.404666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
13778,2,2017,0,8,0,1,0,0,0,0,0,0,1,43.685794,-79.481639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,0,0,0,0,1,1,1,0
13779,2,2017,0,8,0,1,0,0,0,0,0,0,1,43.685794,-79.481639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,1,1,0,1
13780,2,2017,0,8,0,0,1,0,0,0,0,0,0,43.768756,-79.520358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
13781,2,2017,0,8,0,0,1,0,0,0,0,0,0,43.768756,-79.520358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0,2,0,0,0,0,1,0,1,0,1
13782,3,2017,0,8,1,0,0,0,0,0,1,0,0,43.717787,-79.299754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,0,0,1,1,2,0,0,1,0,0,0,0,1,0
13783,3,2017,0,8,1,0,0,0,0,0,1,0,0,43.717787,-79.299754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
13784,3,2017,0,8,1,0,0,0,0,0,1,0,0,43.717787,-79.299754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13785,2,2017,0,8,0,0,0,0,1,0,0,0,0,43.658351,-79.370532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,0,0,3,1,0,0,0,0,0,0,0,0
13786,2,2017,0,8,0,0,0,0,1,0,0,0,0,43.658351,-79.370532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
13787,6,2017,0,8,0,0,0,0,1,0,0,0,1,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13788,6,2017,0,8,0,0,0,0,1,0,0,0,1,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13789,6,2017,0,8,0,0,0,0,1,0,0,0,1,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13790,6,2017,0,8,0,0,0,0,1,0,0,0,1,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
13791,6,2017,0,8,0,0,0,0,1,0,0,0,1,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
13792,6,2017,0,8,0,0,0,0,1,0,0,0,1,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
13793,2,2017,0,8,0,0,0,1,0,0,0,0,0,43.723784,-79.456859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
13794,2,2017,0,8,0,0,0,1,0,0,0,0,0,43.723784,-79.456859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
13795,2,2017,0,8,0,0,0,1,0,0,0,0,0,43.815486,-79.26604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,1,1,2,0,0,0,0,0,1,1,0,0
13796,2,2017,0,8,0,0,0,1,0,0,0,0,0,43.815486,-79.26604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
13797,2,2017,0,8,0,0,0,0,0,0,1,0,0,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
13798,2,2017,0,8,0,0,0,0,0,0,1,0,0,43.734683,-79.446399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,2,0,1,0,1,0,0,1,1,0
13799,5,2017,0,8,0,0,0,0,0,0,0,1,0,43.616969,-79.557323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,2,0,0,1,0,1,0,1,0,1
13800,5,2017,0,8,0,0,0,0,0,0,0,1,0,43.616969,-79.557323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
13801,5,2017,0,8,0,0,0,0,0,0,0,1,0,43.616969,-79.557323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13802,5,2017,0,8,0,0,0,0,0,0,0,1,0,43.616969,-79.557323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13803,5,2017,0,8,0,0,0,0,0,0,0,1,0,43.616969,-79.557323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13804,2,2017,0,8,0,0,0,0,0,0,0,1,0,43.734458,-79.258067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
13805,2,2017,0,8,0,0,0,0,0,0,0,1,0,43.734458,-79.258067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
13806,3,2017,0,8,0,0,0,0,0,0,0,0,0,43.748725,-79.55759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0
13807,3,2017,0,8,0,0,0,0,0,0,0,0,0,43.748725,-79.55759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
13808,3,2017,0,8,0,0,0,0,0,0,0,0,0,43.748725,-79.55759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
13809,2,2017,0,8,0,1,0,0,0,0,0,0,0,43.726092,-79.571864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,2,0,1,0,1,0,0,1,1,0
13810,2,2017,0,8,0,1,0,0,0,0,0,0,0,43.726092,-79.571864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
13811,2,2017,0,8,1,0,0,0,0,0,0,0,0,43.75149,-79.544833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
13812,2,2017,0,8,1,0,0,0,0,0,0,0,0,43.75149,-79.544833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,0,2,0,0,0,0,1,1,1,0,1
13813,2,2017,0,8,1,0,0,0,0,0,0,1,0,43.713835,-79.272197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,1,0
13814,2,2017,0,8,1,0,0,0,0,0,0,1,0,43.713835,-79.272197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
13815,2,2017,0,8,1,0,0,0,0,0,0,1,0,43.659789,-79.399905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,1,0,1,0,2,0,0,0,1,0,1,1,1,0
13816,2,2017,0,8,1,0,0,0,0,0,0,1,0,43.659789,-79.399905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
13817,2,2017,0,8,0,0,0,0,0,1,1,0,0,43.683879,-79.300121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
13818,2,2017,0,8,0,0,0,0,0,1,1,0,0,43.683879,-79.300121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,1,0,2,0,1,0,1,0,0,0,1,0
13819,2,2017,0,8,0,0,0,0,0,1,0,1,0,43.842215,-79.22684,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,2,0,0,1,0,0,0,1,1,0
13820,2,2017,0,8,0,0,0,0,0,1,0,1,0,43.842215,-79.22684,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
13821,2,2017,0,8,0,0,0,0,0,1,0,0,0,43.64197,-79.411929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1
13822,2,2017,0,8,0,0,0,0,0,1,0,0,0,43.64197,-79.411929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,2,0,0,0,0,0,0,1,0,0
13823,2,2017,0,8,0,0,0,1,0,0,0,0,0,43.748763,-79.312076,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
13824,2,2017,0,8,0,0,0,1,0,0,0,0,0,43.748763,-79.312076,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
13825,2,2017,0,8,0,0,0,0,0,0,1,0,0,43.649501,-79.428958,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
13826,2,2017,0,8,0,0,0,0,0,0,1,0,0,43.649501,-79.428958,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
13827,1,2017,0,8,0,0,0,0,0,0,0,1,0,43.739459,-79.235217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
13828,1,2017,0,8,0,1,0,0,0,0,1,0,0,43.720442,-79.243045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,3,1,0,0,0,0,1,1,1,0
13829,2,2017,0,8,0,0,1,0,0,0,1,0,0,43.715659,-79.467586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
13830,2,2017,0,8,0,0,1,0,0,0,1,0,0,43.715659,-79.467586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13831,2,2017,0,8,0,0,1,0,0,0,0,0,1,43.83705,-79.249019,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
13832,2,2017,0,8,0,0,1,0,0,0,0,0,1,43.83705,-79.249019,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,3,1,0,1,0,0,0,1,0,0
13833,2,2017,0,8,1,0,0,0,0,0,1,0,0,43.632731,-79.543445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
13834,2,2017,0,8,1,0,0,0,0,0,1,0,0,43.632731,-79.543445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
13835,4,2017,0,8,1,0,0,0,0,0,1,0,0,43.755618,-79.436946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
13836,4,2017,0,8,1,0,0,0,0,0,1,0,0,43.755618,-79.436946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13837,4,2017,0,8,1,0,0,0,0,0,1,0,0,43.755618,-79.436946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,1,0,1,0,1,0,0,1,1,0
13838,4,2017,0,8,1,0,0,0,0,0,1,0,0,43.755618,-79.436946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
13839,2,2017,0,9,0,0,0,0,0,1,0,0,0,43.656638,-79.374393,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
13840,2,2017,0,9,0,0,0,0,0,1,0,0,0,43.656638,-79.374393,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
13841,3,2017,0,9,0,0,0,1,0,0,0,1,0,43.735778,-79.252017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
13842,3,2017,0,9,0,0,0,1,0,0,0,1,0,43.735778,-79.252017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
13843,3,2017,0,9,0,0,0,1,0,0,0,1,0,43.735778,-79.252017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,1,2,0,1,0,0,1,0,1,0,1
13844,2,2017,0,9,0,0,0,0,0,0,0,1,0,43.701991,-79.373752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
13845,2,2017,0,9,0,0,0,0,0,0,0,1,0,43.701991,-79.373752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,2,0,1,0,1,0,0,1,1,0
13846,2,2017,0,9,0,1,0,0,0,0,0,1,0,43.650122,-79.389713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,0,0,0,0,1,0
13847,2,2017,0,9,0,1,0,0,0,0,0,1,0,43.650122,-79.389713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
13848,2,2017,0,9,0,0,0,0,1,0,1,0,0,43.691332,-79.340617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13849,2,2017,0,9,0,0,0,0,1,0,1,0,0,43.691332,-79.340617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,1,0,0,0,2,0,1,0,1,0,0,0,1,0
13850,2,2017,0,9,0,0,0,0,1,0,0,1,0,43.817134,-79.314929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
